transaction_id,customer_id,age,personal_income,family_income,credit_score,loan_amount,has_loan,owns_home,transaction_amount,account_age_days,num_prev_transactions,avg_transaction_value,internet_usage_hrs,mobile_usage_hrs,is_fraud,fraud_amount,gender_Female,gender_Male,education_Bachelor,education_High School,education_Master,education_Other,education_PhD,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,region_East,region_North,region_South,region_West,Age Group_18–26,Age Group_26–34,Age Group_34–42,Age Group_42–50,Age Group_50–58,Age Group_58–66,Age Group_66–74,Age Group_74–82,Age Group_82–90,transaction_type_ATM,transaction_type_In-Store,transaction_type_Online,transaction_type_Transfer,device_type_ATM,device_type_Desktop,device_type_Mobile,device_type_POS
442,5712,49.5,73374.83,128936.42,688,3674.0,0,1,989.37,147,192,2388.47,1.7,0.9,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
443,8005,19.0,38165.98,86869.36,650,2564.93,1,1,1728.17,511,190,8204.57,1.7,8.3,0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
444,4251,48.7,52258.01,81327.95,603,1399.97,0,0,4845.93,4317,68,2101.12,3.5,0.5,1,2866.19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
445,3661,30.4,73910.76,118182.49,563,25749.2,1,1,1615.32,2667,125,2416.37,4.1,6.6,0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
446,6186,60.0,76982.04,101484.44,717,52847.49,0,1,383.53,136,59,1307.69,6.8,3.7,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
447,1544,55.5,54120.66,58562.59,723,11261.19,0,1,951.89,4507,97,7157.21,0.5,7.6,1,777.22,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
448,4210,35.9,58568.01,74701.03,526,2537.15,0,1,3704.87,4908,275,701.05,1.9,2.4,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
449,2233,42.3,29642.53,83085.86,777,14364.9,1,1,2066.85,273,149,3318.77,3.6,11.5,0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
450,6860,34.1,52859.42,78749.52,696,8579.75,1,0,2103.79,2662,278,2832.16,2.0,6.0,1,1888.64,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
451,4626,49.1,77807.66,104156.9,762,9394.47,0,0,4032.13,4593,265,5556.05,2.4,6.4,0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
452,9862,64.3,71504.1,97006.53,543,19421.84,0,0,4488.12,895,9,7306.86,3.0,3.1,1,4162.93,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
453,3063,35.2,70013.31,128575.36,541,25367.96,1,1,5046.28,3011,283,5333.44,2.1,4.7,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
454,1445,57.6,60995.47,115384.86,638,2344.24,0,1,199.31,1591,273,9310.95,2.5,4.7,1,142.95,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
455,6871,42.0,60141.26,123422.97,690,724.78,0,1,1571.08,633,8,9514.91,6.7,9.5,1,1057.68,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
456,5385,38.1,46793.58,74407.9,794,103452.39,1,1,2698.07,3092,208,3621.04,5.2,6.0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
457,6494,48.4,73976.57,108410.94,706,5298.29,1,0,2828.79,4048,125,7779.03,5.5,6.4,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
458,1336,34.5,68419.46,75669.82,631,1106.67,0,1,1866.45,2045,123,7390.63,3.9,6.3,0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
459,8373,41.7,69840.38,121994.39,568,4211.34,1,1,364.93,1688,33,8930.72,6.0,6.6,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
460,9598,32.0,49479.3,61962.61,748,794.74,1,1,3193.25,3410,1,4484.96,5.7,1.5,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
461,4204,79.5,16933.14,50184.78,573,9945.39,0,1,2546.73,3797,204,5309.43,5.2,10.1,1,1586.6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
462,5808,50.5,81943.05,95483.52,780,32430.39,0,1,180.15,3800,6,4163.59,2.7,2.8,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
463,5357,39.5,50423.25,71590.25,627,8348.06,0,0,1246.53,1643,297,8505.27,3.1,4.9,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
464,1727,53.2,42744.48,60185.55,777,11746.34,1,1,382.27,4985,5,2304.73,6.1,8.8,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
465,4556,48.3,73869.58,94751.45,704,22514.74,1,0,823.4,1909,80,2404.69,3.0,9.8,1,802.39,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
466,5490,46.7,52159.75,74072.91,639,14221.91,0,1,36.49,4138,274,3732.32,1.4,7.0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
467,3299,59.2,81198.73,102974.7,608,39529.86,1,1,1022.75,2376,177,2311.12,2.9,3.7,1,681.68,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
468,8540,61.4,72340.12,114840.13,623,40203.63,0,0,1596.47,1129,136,5614.46,7.1,5.3,1,1117.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
469,5798,42.0,73671.39,87098.44,684,199.2,0,1,1932.97,1104,25,1353.56,2.9,5.4,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
470,4409,41.4,32680.89,65989.01,656,30105.73,0,0,2178.26,816,183,3208.66,4.7,5.5,0,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
471,2091,45.9,84238.88,132508.27,602,12350.91,0,0,3619.33,178,168,9135.31,2.8,1.9,0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
472,4478,18.0,65225.01,87527.07,637,89909.36,1,0,485.32,1784,178,4098.16,5.5,8.2,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
473,4491,27.3,52614.46,71845.67,656,13203.23,0,1,256.76,2199,95,7484.85,5.1,5.3,1,206.52,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
474,7313,70.5,62867.77,89409.9,480,86696.67,1,1,3814.84,3786,33,1143.49,1.0,3.2,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
475,7808,74.7,24475.3,72171.17,687,28094.82,0,1,340.66,1209,111,2483.17,4.5,3.8,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
476,1431,46.3,68173.06,101084.67,572,5716.47,0,0,7358.66,3339,146,8075.38,0.6,5.7,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
477,4237,58.6,39412.57,61444.36,558,15460.91,1,1,3697.15,2453,231,7632.3,2.9,1.5,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
478,7206,54.7,32946.59,70204.74,515,96908.28,0,1,1389.8,4207,272,3867.7,4.0,7.2,0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
479,7467,90.0,29552.82,43018.43,506,38972.56,0,0,7971.49,4617,38,9544.43,7.7,5.6,1,4153.03,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
480,1287,66.8,82253.77,122474.16,542,2048.78,0,0,204.9,954,135,9107.32,4.6,8.9,1,120.56,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
481,6995,48.1,47414.73,83543.84,593,24508.83,1,0,722.13,1633,235,9623.38,2.5,5.2,1,673.38,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
482,6047,35.7,90674.55,116057.43,806,8480.11,0,1,2033.46,3082,160,4284.87,3.4,2.3,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
483,7472,25.9,49283.97,66705.18,608,140.14,0,1,861.59,4248,38,1982.76,5.8,2.0,1,840.2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
484,4013,53.1,25852.84,42552.63,664,10332.88,0,1,5272.55,4833,150,6270.32,2.5,4.0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
485,4239,38.7,37669.51,75691.77,682,5351.17,0,0,135.76,2407,29,6850.88,6.2,4.3,1,87.92,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
486,3288,28.7,84716.23,133150.94,660,34170.72,1,1,1594.4,3510,144,1263.16,3.0,3.6,0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
487,7365,40.3,56882.04,77322.42,644,8229.58,0,0,1787.43,3212,76,7866.97,2.2,5.3,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
488,2030,33.8,49034.25,85910.05,554,35149.91,0,0,2115.29,2847,145,190.42,3.0,3.5,1,1462.51,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
489,1099,75.3,63200.36,63200.36,766,11.96,0,1,590.53,3190,229,4832.46,0.8,5.6,1,341.7,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
490,7234,63.2,70035.65,91266.39,795,7358.16,0,0,906.9,4835,64,3316.85,0.5,3.7,1,744.9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
491,8286,49.9,82347.98,111882.09,515,5519.42,1,1,3711.71,4919,269,7405.63,3.8,6.6,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
492,3713,72.2,88969.98,105324.73,568,5320.17,0,0,433.68,741,184,3134.48,3.9,4.2,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
493,5416,51.2,52804.63,68757.03,628,1412.45,1,1,3507.4,2616,261,8269.8,4.5,8.1,1,2595.08,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
494,3811,37.1,33479.05,53462.35,573,4143.54,0,0,1654.07,2678,268,5953.59,3.8,6.6,1,1443.78,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
495,2649,72.8,51730.7,86113.59,690,16218.33,0,1,2872.55,1747,169,7940.99,8.7,5.5,1,1731.1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
496,9520,58.1,65205.61,92395.67,592,6888.18,1,0,2500.78,4382,259,9893.51,4.3,4.5,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
497,1565,34.4,40724.82,40724.82,823,10804.91,0,0,465.15,900,227,6794.79,1.2,1.2,0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
498,5619,47.1,40856.98,40856.98,745,9459.9,1,1,1682.43,3604,33,9849.65,1.8,8.5,1,1469.37,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
499,6392,36.9,66875.76,87772.78,667,41734.15,1,0,4045.72,4934,214,298.07,4.0,3.3,1,3736.06,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
500,8521,29.3,59026.95,95892.25,732,47140.61,0,1,1131.68,300,50,3388.02,3.1,5.2,1,778.81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
